t0_sec,t0_nsec,pps_sec,pps_nsec,t_pps
1494288558,36310427,1494291666,122347427,3108.0859375000
1494288558,36310427,1494291667,122379427,3109.0861816406
1494288558,36310427,1494291668,122421427,3110.0861816406
1494288558,36310427,1494291669,122457427,3111.0861816406
1494288558,36310427,1494291670,122490427,3112.0861816406
1494288558,36310427,1494291671,122533427,3113.0861816406
1494288558,36310427,1494291672,122570427,3114.0861816406
1494288558,36310427,1494291673,122603427,3115.0861816406
1494288558,36310427,1494291674,122640427,3116.0864257812
1494288558,36310427,1494291675,122682427,3117.0864257812
1494288558,36310427,1494291676,122712427,3118.0864257812
1494288558,36310427,1494291677,122756427,3119.0864257812
1494288558,36310427,1494291678,122794427,3120.0864257812
1494288558,36310427,1494291679,122831427,3121.0864257812
1494288558,36310427,1494291680,122863427,3122.0866699219
1494288558,36310427,1494291681,122906427,3123.0866699219
1494288558,36310427,1494291682,122943427,3124.0866699219
1494288558,36310427,1494291683,122981427,3125.0866699219
1494288558,36310427,1494291684,123014427,3126.0866699219
1494288558,36310427,1494291685,123057427,3127.0866699219
1494288558,36310427,1494291686,123094427,3128.0866699219
1494288558,36310427,1494291687,123130427,3129.0869140625
1494288558,36310427,1494291688,123169427,3130.0869140625
1494288558,36310427,1494291689,123201427,3131.0869140625
1494288558,36310427,1494291690,123236427,3132.0869140625
1494288558,36310427,1494291691,123274427,3133.0869140625
1494288558,36310427,1494291692,123318427,3134.0869140625
1494288558,36310427,1494291693,123355427,3135.0871582031
1494288558,36310427,1494291694,123389427,3136.0871582031
1494288558,36310427,1494291695,123430427,3137.0871582031
1494288558,36310427,1494291696,123468427,3138.0871582031
1494288558,36310427,1494291697,123499427,3139.0871582031
1494288558,36310427,1494291698,123538427,3140.0871582031
1494288558,36310427,1494291699,123574427,3141.0871582031
1494288558,36310427,1494291700,123617427,3142.0874023438
1494288558,36310427,1494291701,123654427,3143.0874023438
1494288558,36310427,1494291702,123691427,3144.0874023438
1494288558,36310427,1494291703,123724427,3145.0874023438
1494288558,36310427,1494291704,123762427,3146.0874023438
1494288558,36310427,1494291705,123797427,3147.0874023438
1494288558,36310427,1494291706,123842427,3148.0876464844
1494288558,36310427,1494291707,123878427,3149.0876464844
1494288558,36310427,1494291708,123912427,3150.0876464844
1494288558,36310427,1494291709,123953427,3151.0876464844
1494288558,36310427,1494291710,123990427,3152.0876464844
1494288558,36310427,1494291711,124022427,3153.0876464844
1494288558,36310427,1494291712,124065427,3154.0876464844
1494288558,36310427,1494291713,124100427,3155.0878906250
1494288558,36310427,1494291714,124134427,3156.0878906250
1494288558,36310427,1494291715,124178427,3157.0878906250
1494288558,36310427,1494291716,124208427,3158.0878906250
1494288558,36310427,1494291717,124245427,3159.0878906250
1494288558,36310427,1494291718,124290427,3160.0878906250
1494288558,36310427,1494291719,124327427,3161.0881347656
1494288558,36310427,1494291720,124359427,3162.0881347656
1494288558,36310427,1494291721,124396427,3163.0881347656
1494288558,36310427,1494291722,124433427,3164.0881347656
1494288558,36310427,1494291723,124474427,3165.0881347656
1494288558,36310427,1494291724,124509427,3166.0881347656
1494288558,36310427,1494291725,124546427,3167.0881347656
1494288558,36310427,1494291726,124582427,3168.0883789062
1494288558,36310427,1494291727,124626427,3169.0883789062
1494288558,36310427,1494291728,124658427,3170.0883789062
1494288558,36310427,1494291729,124696427,3171.0883789062
1494288558,36310427,1494291730,124731427,3172.0883789062
1494288558,36310427,1494291731,124769427,3173.0883789062
1494288558,36310427,1494291732,124813427,3174.0886230469
1494288558,36310427,1494291733,124844427,3175.0886230469
1494288558,36310427,1494291734,124881427,3176.0886230469
1494288558,36310427,1494291735,124919427,3177.0886230469
1494288558,36310427,1494291736,124956427,3178.0886230469
1494288558,36310427,1494291737,124993427,3179.0886230469
1494288558,36310427,1494291738,125030427,3180.0886230469
1494288558,36310427,1494291739,125067427,3181.0888671875
1494288558,36310427,1494291740,125105427,3182.0888671875
1494288558,36310427,1494291741,125142427,3183.0888671875
1494288558,36310427,1494291742,125208427,3184.0888671875
1494288558,36310427,1494291743,125236427,3185.0888671875
1494288558,36310427,1494291744,125261427,3186.0888671875
1494288558,36310427,1494291745,125298427,3187.0888671875
1494288558,36310427,1494291746,125336427,3188.0891113281
1494288558,36310427,1494291747,125372427,3189.0891113281
1494288558,36310427,1494291748,125405427,3190.0891113281
1494288558,36310427,1494291749,125448427,3191.0891113281
1494288558,36310427,1494291750,125485427,3192.0891113281
1494288558,36310427,1494291751,125524427,3193.0891113281
1494288558,36310427,1494291752,125553427,3194.0893554688
1494288558,36310427,1494291753,125597427,3195.0893554688
1494288558,36310427,1494291754,125633427,3196.0893554688
1494288558,36310427,1494291755,125667427,3197.0893554688
1494288558,36310427,1494291756,125704427,3198.0893554688
1494288558,36310427,1494291757,125746427,3199.0893554688
1494288558,36310427,1494291758,125783427,3200.0893554688
1494288558,36310427,1494291759,125816427,3201.0895996094
1494288558,36310427,1494291760,125854427,3202.0895996094
1494288558,36310427,1494291761,125896427,3203.0895996094
1494288558,36310427,1494291762,125928427,3204.0895996094
1494288558,36310427,1494291763,125971427,3205.0895996094
1494288558,36310427,1494291764,126007427,3206.0895996094
1494288558,36310427,1494291765,126046427,3207.0898437500
1494288558,36310427,1494291766,126082427,3208.0898437500
1494288558,36310427,1494291767,126112427,3209.0898437500
1494288558,36310427,1494291768,126158427,3210.0898437500
1494288558,36310427,1494291769,126194427,3211.0898437500
1494288558,36310427,1494291770,126233427,3212.0898437500
1494288558,36310427,1494291771,126265427,3213.0898437500
1494288558,36310427,1494291772,126302427,3214.0900878906
1494288558,36310427,1494291773,126344427,3215.0900878906
1494288558,36310427,1494291774,126381427,3216.0900878906
1494288558,36310427,1494291775,126415427,3217.0900878906
1494288558,36310427,1494291776,126456427,3218.0900878906
1494288558,36310427,1494291777,126494427,3219.0900878906
1494288558,36310427,1494291778,126527427,3220.0903320312
1494288558,36310427,1494291779,126564427,3221.0903320312
1494288558,36310427,1494291780,126606427,3222.0903320312
1494288558,36310427,1494291781,126643427,3223.0903320312
1494288558,36310427,1494291782,126675427,3224.0903320312
1494288558,36310427,1494291783,126713427,3225.0903320312
1494288558,36310427,1494291784,126757427,3226.0903320312
1494288558,36310427,1494291785,126788427,3227.0905761719
1494288558,36310427,1494291786,126830427,3228.0905761719
1494288558,36310427,1494291787,126867427,3229.0905761719
1494288558,36310427,1494291788,126901427,3230.0905761719
1494288558,36310427,1494291789,126941427,3231.0905761719
1494288558,36310427,1494291790,126980427,3232.0905761719
1494288558,36310427,1494291791,127018427,3233.0908203125
1494288558,36310427,1494291792,127050427,3234.0908203125
1494288558,36310427,1494291793,127086427,3235.0908203125
1494288558,36310427,1494291794,127124427,3236.0908203125
1494288558,36310427,1494291795,127163427,3237.0908203125
1494288558,36310427,1494291796,127204427,3238.0908203125
1494288558,36310427,1494291797,127236427,3239.0908203125
1494288558,36310427,1494291798,127274427,3240.0910644531
1494288558,36310427,1494291799,127311427,3241.0910644531
1494288558,36310427,1494291800,127354427,3242.0910644531
1494288558,36310427,1494291801,127399427,3243.0910644531
1494288558,36310427,1494291802,127437427,3244.0910644531
1494288558,36310427,1494291803,127473427,3245.0910644531
1494288558,36310427,1494291804,127510427,3246.0913085938
1494288558,36310427,1494291805,127554427,3247.0913085938
1494288558,36310427,1494291806,127586427,3248.0913085938
1494288558,36310427,1494291807,127624427,3249.0913085938
1494288558,36310427,1494291808,127660427,3250.0913085938
1494288558,36310427,1494291809,127699427,3251.0913085938
1494288558,36310427,1494291810,127735427,3252.0913085938
1494288558,36310427,1494291811,127774427,3253.0915527344
1494288558,36310427,1494291812,127811427,3254.0915527344
1494288558,36310427,1494291813,127848427,3255.0915527344
1494288558,36310427,1494291814,127873427,3256.0915527344
1494288558,36310427,1494291815,127910427,3257.0915527344
1494288558,36310427,1494291816,127960427,3258.0915527344
1494288558,36310427,1494291817,127984427,3259.0915527344
1494288558,36310427,1494291818,128021427,3260.0917968750
1494288558,36310427,1494291819,128058427,3261.0917968750
1494288558,36310427,1494291820,128096427,3262.0917968750
1494288558,36310427,1494291821,128134427,3263.0917968750
1494288558,36310427,1494291822,128171427,3264.0917968750
1494288558,36310427,1494291823,128214427,3265.0917968750
1494288558,36310427,1494291824,128254427,3266.0920410156
1494288558,36310427,1494291825,128284427,3267.0920410156
1494288558,36310427,1494291826,128317427,3268.0920410156
1494288558,36310427,1494291827,128357427,3269.0920410156
1494288558,36310427,1494291828,128413427,3270.0920410156
1494288558,36310427,1494291829,128433427,3271.0920410156
1494288558,36310427,1494291830,128488427,3272.0922851562
1494288558,36310427,1494291831,128510427,3273.0922851562
1494288558,36310427,1494291832,128546427,3274.0922851562
1494288558,36310427,1494291833,128588427,3275.0922851562
1494288558,36310427,1494291834,128621427,3276.0922851562
1494288558,36310427,1494291835,128678427,3277.0922851562
1494288558,36310427,1494291836,128715427,3278.0922851562
1494288558,36310427,1494291837,128734427,3279.0925292969
1494288558,36310427,1494291838,128788427,3280.0925292969
1494288558,36310427,1494291839,128827427,3281.0925292969
1494288558,36310427,1494291840,128850427,3282.0925292969
1494288558,36310427,1494291841,128883427,3283.0925292969
1494288558,36310427,1494291842,128921427,3284.0925292969
1494288558,36310427,1494291843,128975427,3285.0927734375
1494288558,36310427,1494291844,129014427,3286.0927734375
1494288558,36310427,1494291845,129039427,3287.0927734375
1494288558,36310427,1494291846,129087427,3288.0927734375
1494288558,36310427,1494291847,129126427,3289.0927734375
1494288558,36310427,1494291848,129150427,3290.0927734375
1494288558,36310427,1494291849,129180427,3291.0927734375
1494288558,36310427,1494291850,129223427,3292.0930175781
1494288558,36310427,1494291851,129276427,3293.0930175781
1494288558,36310427,1494291852,129314427,3294.0930175781
1494288558,36310427,1494291853,129337427,3295.0930175781
1494288558,36310427,1494291854,129372427,3296.0930175781
1494288558,36310427,1494291855,129427427,3297.0930175781
1494288558,36310427,1494291856,129463427,3298.0932617188
1494288558,36310427,1494291857,129489427,3299.0932617188
1494288558,36310427,1494291858,129533427,3300.0932617188
1494288558,36310427,1494291859,129564427,3301.0932617188
1494288558,36310427,1494291860,129601427,3302.0932617188
1494288558,36310427,1494291861,129637427,3303.0932617188
1494288558,36310427,1494291862,129671427,3304.0932617188
1494288558,36310427,1494291863,129712427,3305.0935058594
1494288558,36310427,1494291864,129764427,3306.0935058594
1494288558,36310427,1494291865,129788427,3307.0935058594
1494288558,36310427,1494291866,129819427,3308.0935058594
1494288558,36310427,1494291867,129859427,3309.0935058594
1494288558,36310427,1494291868,129915427,3310.0935058594
1494288558,36310427,1494291869,129933427,3311.0935058594
1494288558,36310427,1494291870,129975427,3312.0937500000
1494288558,36310427,1494291871,130016427,3313.0937500000
1494288558,36310427,1494291872,130045427,3314.0937500000
1494288558,36310427,1494291873,130084427,3315.0937500000
1494288558,36310427,1494291874,130134427,3316.0937500000
1494288558,36310427,1494291875,130163427,3317.0937500000
1494288558,36310427,1494291876,130200427,3318.0939941406
1494288558,36310427,1494291877,130234427,3319.0939941406
1494288558,36310427,1494291878,130270427,3320.0939941406
1494288558,36310427,1494291879,130314427,3321.0939941406
1494288558,36310427,1494291880,130351427,3322.0939941406
1494288558,36310427,1494291881,130384427,3323.0939941406
1494288558,36310427,1494291882,130427427,3324.0942382812
1494288558,36310427,1494291883,130458427,3325.0942382812
1494288558,36310427,1494291884,130495427,3326.0942382812
1494288558,36310427,1494291885,130542427,3327.0942382812
1494288558,36310427,1494291886,130570427,3328.0942382812
1494288558,36310427,1494291887,130607427,3329.0942382812
1494288558,36310427,1494291888,130645427,3330.0942382812
1494288558,36310427,1494291889,130689427,3331.0944824219
1494288558,36310427,1494291890,130722427,3332.0944824219
1494288558,36310427,1494291891,130763427,3333.0944824219
1494288558,36310427,1494291892,130797427,3334.0944824219
1494288558,36310427,1494291893,130833427,3335.0944824219
1494288558,36310427,1494291894,130870427,3336.0944824219
1494288558,36310427,1494291895,130907427,3337.0944824219
1494288558,36310427,1494291896,130946427,3338.0947265625
1494288558,36310427,1494291897,130982427,3339.0947265625
1494288558,36310427,1494291898,131020427,3340.0947265625
1494288558,36310427,1494291899,131063427,3341.0947265625
1494288558,36310427,1494291900,131094427,3342.0947265625
1494288558,36310427,1494291901,131132427,3343.0947265625
1494288558,36310427,1494291902,131171427,3344.0949707031
1494288558,36310427,1494291903,131207427,3345.0949707031
1494288558,36310427,1494291904,131245427,3346.0949707031
1494288558,36310427,1494291905,131283427,3347.0949707031
1494288558,36310427,1494291906,131341427,3348.0949707031
1494288558,36310427,1494291907,131363427,3349.0949707031
1494288558,36310427,1494291908,131402427,3350.0949707031
1494288558,36310427,1494291909,131434427,3351.0952148438
1494288558,36310427,1494291910,131477427,3352.0952148438
1494288558,36310427,1494291911,131515427,3353.0952148438
1494288558,36310427,1494291912,131551427,3354.0952148438
1494288558,36310427,1494291913,131584427,3355.0952148438
1494288558,36310427,1494291914,131627427,3356.0952148438
1494288558,36310427,1494291915,131664427,3357.0954589844
1494288558,36310427,1494291916,131703427,3358.0954589844
1494288558,36310427,1494291917,131734427,3359.0954589844
1494288558,36310427,1494291918,131771427,3360.0954589844
1494288558,36310427,1494291919,131808427,3361.0954589844
1494288558,36310427,1494291920,131847427,3362.0954589844
1494288558,36310427,1494291921,131884427,3363.0954589844
1494288558,36310427,1494291922,131921427,3364.0957031250
1494288558,36310427,1494291923,131964427,3365.0957031250
1494288558,36310427,1494291924,132000427,3366.0957031250
1494288558,36310427,1494291925,132032427,3367.0957031250
1494288558,36310427,1494291926,132075427,3368.0957031250
1494288558,36310427,1494291927,132114427,3369.0957031250
1494288558,36310427,1494291928,132145427,3370.0959472656
1494288558,36310427,1494291929,132190427,3371.0959472656
1494288558,36310427,1494291930,132226427,3372.0959472656
1494288558,36310427,1494291931,132259427,3373.0959472656
1494288558,36310427,1494291932,132296427,3374.0959472656
1494288558,36310427,1494291933,132339427,3375.0959472656
1494288558,36310427,1494291934,132377427,3376.0959472656
1494288558,36310427,1494291935,132413427,3377.0961914062
1494288558,36310427,1494291936,132445427,3378.0961914062
1494288558,36310427,1494291937,132488427,3379.0961914062
1494288558,36310427,1494291938,132526427,3380.0961914062
1494288558,36310427,1494291939,132564427,3381.0961914062
1494288558,36310427,1494291940,132596427,3382.0961914062
1494288558,36310427,1494291941,132638427,3383.0964355469
1494288558,36310427,1494291942,132670427,3384.0964355469
1494288558,36310427,1494291943,132705427,3385.0964355469
1494288558,36310427,1494291944,132747427,3386.0964355469
1494288558,36310427,1494291945,132789427,3387.0964355469
1494288558,36310427,1494291946,132827427,3388.0964355469
1494288558,36310427,1494291947,132864427,3389.0964355469
1494288558,36310427,1494291948,132893427,3390.0966796875
1494288558,36310427,1494291949,132939427,3391.0966796875
1494288558,36310427,1494291950,132970427,3392.0966796875
1494288558,36310427,1494291951,133009427,3393.0966796875
1494288558,36310427,1494291952,133043427,3394.0966796875
1494288558,36310427,1494291953,133084427,3395.0966796875
1494288558,36310427,1494291954,133130427,3396.0969238281
1494288558,36310427,1494291955,133160427,3397.0969238281
1494288558,36310427,1494291956,133196427,3398.0969238281
1494288558,36310427,1494291957,133234427,3399.0969238281
1494288558,36310427,1494291958,133278427,3400.0969238281
1494288558,36310427,1494291959,133311427,3401.0969238281
1494288558,36310427,1494291960,133347427,3402.0969238281
1494288558,36310427,1494291961,133385427,3403.0971679688
1494288558,36310427,1494291962,133426427,3404.0971679688
1494288558,36310427,1494291963,133461427,3405.0971679688
1494288558,36310427,1494291964,133496427,3406.0971679688
1494288558,36310427,1494291965,133534427,3407.0971679688
1494288558,36310427,1494291966,133572427,3408.0971679688
1494288558,36310427,1494291967,133611427,3409.0974121094
1494288558,36310427,1494291968,133646427,3410.0974121094
1494288558,36310427,1494291969,133685427,3411.0974121094
1494288558,36310427,1494291970,133727427,3412.0974121094
1494288558,36310427,1494291971,133760427,3413.0974121094
1494288558,36310427,1494291972,133798427,3414.0974121094
1494288558,36310427,1494291973,133834427,3415.0974121094
1494288558,36310427,1494291974,133873427,3416.0976562500
1494288558,36310427,1494291975,133911427,3417.0976562500
1494288558,36310427,1494291976,133947427,3418.0976562500
1494288558,36310427,1494291977,133986427,3419.0976562500
1494288558,36310427,1494291978,134024427,3420.0976562500
1494288558,36310427,1494291979,134060427,3421.0976562500
1494288558,36310427,1494291980,134098427,3422.0979003906
1494288558,36310427,1494291981,134136427,3423.0979003906
1494288558,36310427,1494291982,134173427,3424.0979003906
1494288558,36310427,1494291983,134208427,3425.0979003906
1494288558,36310427,1494291984,134248427,3426.0979003906
1494288558,36310427,1494291985,134285427,3427.0979003906
1494288558,36310427,1494291986,134326427,3428.0979003906
1494288558,36310427,1494291987,134389427,3429.0981445312
1494288558,36310427,1494291988,134405427,3430.0981445312
1494288558,36310427,1494291989,134441427,3431.0981445312
1494288558,36310427,1494291990,134479427,3432.0981445312
1494288558,36310427,1494291991,134517427,3433.0981445312
1494288558,36310427,1494291992,134555427,3434.0981445312
1494288558,36310427,1494291993,134592427,3435.0983886719
1494288558,36310427,1494291994,134626427,3436.0983886719
1494288558,36310427,1494291995,134668427,3437.0983886719
1494288558,36310427,1494291996,134705427,3438.0983886719
1494288558,36310427,1494291997,134742427,3439.0983886719
1494288558,36310427,1494291998,134779427,3440.0983886719
1494288558,36310427,1494291999,134818427,3441.0983886719
1494288558,36310427,1494292000,134856427,3442.0986328125
1494288558,36310427,1494292001,134888427,3443.0986328125
1494288558,36310427,1494292002,134930427,3444.0986328125
1494288558,36310427,1494292003,134967427,3445.0986328125
1494288558,36310427,1494292004,135000427,3446.0986328125
1494288558,36310427,1494292005,135034427,3447.0986328125
1494288558,36310427,1494292006,135076427,3448.0988769531
1494288558,36310427,1494292007,135115427,3449.0988769531
1494288558,36310427,1494292008,135156427,3450.0988769531
1494288558,36310427,1494292009,135195427,3451.0988769531
1494288558,36310427,1494292010,135226427,3452.0988769531
1494288558,36310427,1494292011,135268427,3453.0988769531
1494288558,36310427,1494292012,135301427,3454.0988769531
1494288558,36310427,1494292013,135340427,3455.0991210938
1494288558,36310427,1494292014,135383427,3456.0991210938
1494288558,36310427,1494292015,135419427,3457.0991210938
1494288558,36310427,1494292016,135457427,3458.0991210938
1494288558,36310427,1494292017,135490427,3459.0991210938
1494288558,36310427,1494292018,135527427,3460.0991210938
1494288558,36310427,1494292019,135571427,3461.0993652344
1494288558,36310427,1494292020,135602427,3462.0993652344
1494288558,36310427,1494292021,135645427,3463.0993652344
1494288558,36310427,1494292022,135679427,3464.0993652344
1494288558,36310427,1494292023,135722427,3465.0993652344
1494288558,36310427,1494292024,135757427,3466.0993652344
1494288558,36310427,1494292025,135791427,3467.0993652344
1494288558,36310427,1494292026,135833427,3468.0996093750
1494288558,36310427,1494292027,135866427,3469.0996093750
1494288558,36310427,1494292028,135906427,3470.0996093750
1494288558,36310427,1494292029,135941427,3471.0996093750
1494288558,36310427,1494292030,135978427,3472.0996093750
1494288558,36310427,1494292031,136022427,3473.0996093750
1494288558,36310427,1494292032,136059427,3474.0998535156
1494288558,36310427,1494292033,136092427,3475.0998535156
1494288558,36310427,1494292034,136130427,3476.0998535156
1494288558,36310427,1494292035,136166427,3477.0998535156
1494288558,36310427,1494292036,136205427,3478.0998535156
1494288558,36310427,1494292037,136241427,3479.0998535156
1494288558,36310427,1494292038,136281427,3480.0998535156
1494288558,36310427,1494292039,136323427,3481.1000976562
1494288558,36310427,1494292040,136356427,3482.1000976562
1494288558,36310427,1494292041,136394427,3483.1000976562
1494288558,36310427,1494292042,136437427,3484.1000976562
1494288558,36310427,1494292043,136473427,3485.1000976562
1494288558,36310427,1494292044,136506427,3486.1000976562
1494288558,36310427,1494292045,136542427,3487.1003417969
1494288558,36310427,1494292046,136581427,3488.1003417969
1494288558,36310427,1494292047,136619427,3489.1003417969
1494288558,36310427,1494292048,136656427,3490.1003417969
1494288558,36310427,1494292049,136693427,3491.1003417969
1494288558,36310427,1494292050,136730427,3492.1003417969
1494288558,36310427,1494292051,136775427,3493.1005859375
1494288558,36310427,1494292052,136807427,3494.1005859375
1494288558,36310427,1494292053,136844427,3495.1005859375
1494288558,36310427,1494292054,136881427,3496.1005859375
1494288558,36310427,1494292055,136925427,3497.1005859375
1494288558,36310427,1494292056,136960427,3498.1005859375
1494288558,36310427,1494292057,136996427,3499.1005859375
1494288558,36310427,1494292058,137032427,3500.1008300781
1494288558,36310427,1494292059,137075427,3501.1008300781
1494288558,36310427,1494292060,137109427,3502.1008300781
1494288558,36310427,1494292061,137145427,3503.1008300781
1494288558,36310427,1494292062,137185427,3504.1008300781
1494288558,36310427,1494292063,137220427,3505.1008300781
1494288558,36310427,1494292064,137258427,3506.1008300781
1494288558,36310427,1494292065,137299427,3507.1010742188
1494288558,36310427,1494292066,137333427,3508.1010742188
1494288558,36310427,1494292067,137384427,3509.1010742188
1494288558,36310427,1494292068,137423427,3510.1010742188
1494288558,36310427,1494292069,137465427,3511.1010742188
1494288558,36310427,1494292070,137489427,3512.1010742188
1494288558,36310427,1494292071,137544427,3513.1013183594
1494288558,36310427,1494292072,137559427,3514.1013183594
1494288558,36310427,1494292073,137610427,3515.1013183594
1494288558,36310427,1494292074,137653427,3516.1013183594
1494288558,36310427,1494292075,137690427,3517.1013183594
1494288558,36310427,1494292076,137711427,3518.1013183594
1494288558,36310427,1494292077,137746427,3519.1013183594
1494288558,36310427,1494292078,137803427,3520.1015625000
1494288558,36310427,1494292079,137842427,3521.1015625000
1494288558,36310427,1494292080,137860427,3522.1015625000
1494288558,36310427,1494292081,137915427,3523.1015625000
1494288558,36310427,1494292082,137954427,3524.1015625000
1494288558,36310427,1494292083,137979427,3525.1015625000
1494288558,36310427,1494292084,138012427,3526.1018066406
1494288558,36310427,1494292085,138050427,3527.1018066406
1494288558,36310427,1494292086,138105427,3528.1018066406
1494288558,36310427,1494292087,138142427,3529.1018066406
1494288558,36310427,1494292088,138181427,3530.1018066406
1494288558,36310427,1494292089,138201427,3531.1018066406
1494288558,36310427,1494292090,138264427,3532.1020507812
1494288558,36310427,1494292091,138276427,3533.1020507812
1494288558,36310427,1494292092,138331427,3534.1020507812
1494288558,36310427,1494292093,138370427,3535.1020507812
1494288558,36310427,1494292094,138394427,3536.1020507812
1494288558,36310427,1494292095,138426427,3537.1020507812
1494288558,36310427,1494292096,138469427,3538.1020507812
1494288558,36310427,1494292097,138503427,3539.1022949219
1494288558,36310427,1494292098,138558427,3540.1022949219
1494288558,36310427,1494292099,138595427,3541.1022949219
1494288558,36310427,1494292100,138619427,3542.1022949219
1494288558,36310427,1494292102,138690427,3544.1022949219
1494288558,36310427,1494292103,138745427,3545.1025390625
1494288558,36310427,1494292104,138764427,3546.1025390625
1494288558,36310427,1494292105,138801427,3547.1025390625
1494288558,36310427,1494292106,138857427,3548.1025390625
1494288558,36310427,1494292107,138891427,3549.1025390625
1494288558,36310427,1494292108,138934427,3550.1025390625
1494288558,36310427,1494292109,138950427,3551.1025390625
1494288558,36310427,1494292110,138989427,3552.1027832031
1494288558,36310427,1494292111,139046427,3553.1027832031
1494288558,36310427,1494292112,139073427,3554.1027832031
1494288558,36310427,1494292113,139104427,3555.1027832031
1494288558,36310427,1494292114,139160427,3556.1027832031
1494288558,36310427,1494292115,139184427,3557.1027832031
1494288558,36310427,1494292116,139217427,3558.1030273438
1494288558,36310427,1494292117,139255427,3559.1030273438
1494288558,36310427,1494292118,139311427,3560.1030273438
1494288558,36310427,1494292119,139335427,3561.1030273438
1494288558,36310427,1494292120,139365427,3562.1030273438
1494288558,36310427,1494292121,139418427,3563.1030273438
1494288558,36310427,1494292122,139440427,3564.1030273438
1494288558,36310427,1494292123,139481427,3565.1032714844
1494288558,36310427,1494292124,139530427,3566.1032714844
1494288558,36310427,1494292125,139568427,3567.1032714844
1494288558,36310427,1494292126,139606427,3568.1032714844
1494288558,36310427,1494292127,139631427,3569.1032714844
1494288558,36310427,1494292128,139670427,3570.1032714844
1494288558,36310427,1494292129,139705427,3571.1035156250
1494288558,36310427,1494292130,139743427,3572.1035156250
1494288558,36310427,1494292131,139787427,3573.1035156250
1494288558,36310427,1494292132,139819427,3574.1035156250
1494288558,36310427,1494292133,139858427,3575.1035156250
1494288558,36310427,1494292134,139894427,3576.1035156250
1494288558,36310427,1494292135,139938427,3577.1035156250
1494288558,36310427,1494292136,139971427,3578.1037597656
1494288558,36310427,1494292137,140013427,3579.1037597656
1494288558,36310427,1494292138,140045427,3580.1037597656
1494288558,36310427,1494292139,140088427,3581.1037597656
1494288558,36310427,1494292140,140119427,3582.1037597656
1494288558,36310427,1494292141,140159427,3583.1037597656
1494288558,36310427,1494292142,140197427,3584.1040039062
1494288558,36310427,1494292143,140233427,3585.1040039062
1494288558,36310427,1494292144,140272427,3586.1040039062
1494288558,36310427,1494292145,140308427,3587.1040039062
1494288558,36310427,1494292146,140346427,3588.1040039062
1494288558,36310427,1494292147,140384427,3589.1040039062
1494288558,36310427,1494292148,140421427,3590.1040039062
1494288558,36310427,1494292149,140459427,3591.1042480469
1494288558,36310427,1494292150,140545427,3592.1042480469
1494288558,36310427,1494292151,140540427,3593.1042480469
1494288558,36310427,1494292152,140578427,3594.1042480469
1494288558,36310427,1494292153,140611427,3595.1042480469
1494288558,36310427,1494292154,140667427,3596.1042480469
1494288558,36310427,1494292155,140704427,3597.1044921875
1494288558,36310427,1494292156,140728427,3598.1044921875
1494288558,36310427,1494292157,140779427,3599.1044921875
1494288558,36310427,1494292158,140804427,3600.1044921875
1494288558,36310427,1494292159,140842427,3601.1044921875
1494288558,36310427,1494292160,140879427,3602.1044921875
1494288558,36310427,1494292161,140913427,3603.1044921875
1494288558,36310427,1494292162,140966427,3604.1047363281
1494288558,36310427,1494292163,140995427,3605.1047363281
1494288558,36310427,1494292164,141030427,3606.1047363281
1494288558,36310427,1494292165,141064427,3607.1047363281
1494288558,36310427,1494292166,141118427,3608.1047363281
1494288558,36310427,1494292167,141139427,3609.1047363281
1494288558,36310427,1494292168,141179427,3610.1049804688
1494288558,36310427,1494292169,141219427,3611.1049804688
1494288558,36310427,1494292170,141258427,3612.1049804688
1494288558,36310427,1494292171,141294427,3613.1049804688
1494288558,36310427,1494292172,141331427,3614.1049804688
1494288558,36310427,1494292173,141375427,3615.1049804688
1494288558,36310427,1494292174,141408427,3616.1049804688
1494288558,36310427,1494292175,141444427,3617.1052246094
1494288558,36310427,1494292176,141478427,3618.1052246094
1494288558,36310427,1494292177,141535427,3619.1052246094
1494288558,36310427,1494292178,141558427,3620.1052246094
1494288558,36310427,1494292179,141591427,3621.1052246094
1494288558,36310427,1494292180,141625427,3622.1052246094
1494288558,36310427,1494292181,141686427,3623.1054687500
1494288558,36310427,1494292182,141706427,3624.1054687500
1494288558,36310427,1494292183,141743427,3625.1054687500
1494288558,36310427,1494292184,141785427,3626.1054687500
1494288558,36310427,1494292185,141823427,3627.1054687500
1494288558,36310427,1494292186,141860427,3628.1054687500
1494288558,36310427,1494292187,141893427,3629.1054687500
1494288558,36310427,1494292188,141931427,3630.1057128906
1494288558,36310427,1494292189,141973427,3631.1057128906
1494288558,36310427,1494292190,142006427,3632.1057128906
1494288558,36310427,1494292191,142051427,3633.1057128906
1494288558,36310427,1494292192,142088427,3634.1057128906
1494288558,36310427,1494292193,142125427,3635.1057128906
1494288558,36310427,1494292194,142157427,3636.1059570312
1494288558,36310427,1494292195,142195427,3637.1059570312
1494288558,36310427,1494292196,142231427,3638.1059570312
1494288558,36310427,1494292197,142270427,3639.1059570312
1494288558,36310427,1494292198,142314427,3640.1059570312
1494288558,36310427,1494292199,142345427,3641.1059570312
1494288558,36310427,1494292200,142384427,3642.1059570312
1494288558,36310427,1494292201,142422427,3643.1062011719
1494288558,36310427,1494292202,142459427,3644.1062011719
1494288558,36310427,1494292203,142504427,3645.1062011719
